item_name,amount,type,date,farm_owner_id
hen,2078.24,Harvest,2023-04-23,22
cotton,5988.7,Investment,2024-03-06,99
rice,3930.01,Harvest,2024-02-23,99
seed drill,5458.75,Harvest,2024-03-26,31
buffalo,5823.11,Investment,2022-08-15,22
duck,7133.09,Investment,2022-05-30,96
seed drill,3192.27,Harvest,2023-01-24,73
millets,1602.58,Investment,2022-06-10,78
fruit,8852.88,Investment,2022-12-01,74
sheep,5372.67,Investment,2022-10-30,2
sheep,6719.7,Harvest,2023-08-25,56
poultry,9747.62,Investment,2023-04-03,59
goats,5751.67,Harvest,2023-06-13,72
maize,7180.7,Investment,2022-06-04,16
duck,6776.47,Investment,2022-10-17,10
harvester,4028.37,Investment,2023-09-25,43
cotton,3542.71,Harvest,2024-06-19,50
cows,9311.01,Harvest,2023-11-01,16
tractor,3647.77,Harvest,2022-07-26,52
turkey,4383.95,Investment,2023-12-19,71
buffalo,1430.45,Harvest,2022-05-24,59
plough,2481.61,Investment,2023-09-08,67
coffee,3574.34,Investment,2022-08-11,34
seed drill,3704.8,Investment,2022-02-02,7
rubber,8348.53,Investment,2022-07-30,92
goat,187.82,Investment,2022-09-18,72
rubber,3724.89,Investment,2024-05-06,97
poultry,7629.51,Investment,2024-02-12,23
goats,7334.43,Harvest,2022-01-27,63
buffalo,1500.87,Investment,2023-12-14,32
wheat,2247.56,Investment,2022-06-13,9
irrigation system,9561.72,Investment,2024-03-27,26
cotton,8400.76,Investment,2024-01-03,18
seed drill,8059.4,Harvest,2022-03-19,82
hen,3330.79,Investment,2024-01-18,47
cotton,6669.5,Harvest,2023-10-19,66
plough,6303.99,Investment,2022-02-11,79
cows,6727.72,Harvest,2023-11-15,43
tea,8523.86,Harvest,2023-08-08,66
irrigation system,3224.42,Harvest,2022-10-25,27
horse,9636.42,Investment,2023-05-23,29
goat,737.45,Investment,2024-04-14,100
harvester,476.83,Harvest,2024-02-12,64
cotton,5057.94,Harvest,2023-03-03,1
millets,280.37,Harvest,2024-04-14,59
sheep,845.21,Investment,2024-05-20,57
rice,7588.69,Harvest,2022-07-19,7
pig,567.24,Investment,2023-04-21,54
fish,7309.55,Harvest,2023-12-06,70
pig,7112.89,Investment,2022-09-16,53
rubber,9275.8,Harvest,2024-02-04,94
tractor,5792.85,Harvest,2023-07-23,37
buffalo,5837.24,Harvest,2023-08-14,64
hen,2172.66,Harvest,2022-09-13,50
horse,8849.21,Investment,2022-07-14,62
cows,9104.13,Harvest,2023-07-10,44
fruit,612.61,Investment,2022-08-10,31
fish,2582.98,Investment,2022-05-29,48
goat,5345.6,Investment,2022-01-07,36
cow,7617.43,Harvest,2023-10-09,30
tea,7233.61,Investment,2022-01-01,40
millets,3050.34,Investment,2022-08-14,85
cow,922.68,Investment,2023-05-12,36
goat,5292.35,Harvest,2022-05-24,41
pig,4040.7,Investment,2023-12-15,71
goat,6352.03,Investment,2022-03-28,1
fish,1825.1,Investment,2022-06-19,42
poultry,7174.67,Harvest,2023-07-30,30
pulses,3838.24,Investment,2022-02-08,87
poultry,2366.75,Harvest,2023-12-01,8
plough,5636.59,Harvest,2024-01-29,34
plough,6206.89,Harvest,2024-03-09,35
cows,4000.69,Harvest,2023-09-20,35
fish,7989.4,Harvest,2022-07-14,53
turkey,795.43,Harvest,2022-10-16,12
fertilizer spreader,2404.73,Harvest,2022-04-24,86
cow,7318.09,Investment,2023-01-15,56
fruit,1600.57,Investment,2023-06-29,99
rice,9211.31,Harvest,2024-04-12,91
hen,5846.32,Investment,2024-01-14,6
duck,3526.53,Harvest,2022-02-19,16
fertilizer spreader,3059.53,Investment,2023-12-11,39
plough,8203.47,Investment,2023-12-04,21
coconut,5791.23,Investment,2023-07-12,45
fruit,7095.95,Investment,2023-05-25,66
pulses,8225.81,Investment,2022-04-18,60
goat,3559.91,Harvest,2022-07-06,67
maize,4566.09,Investment,2024-02-02,97
pig,6910.67,Harvest,2023-05-29,35
fertilizer spreader,2851.17,Investment,2022-12-17,56
goat,329.95,Investment,2022-01-24,42
hen,3196.68,Harvest,2023-03-21,13
pig,3135.25,Investment,2023-03-11,38
duck,5825.33,Investment,2022-02-26,96
goat,603.48,Investment,2023-02-02,4
goats,7562.83,Investment,2022-08-11,97
poultry,1466.94,Investment,2024-03-12,91
duck,1125.3,Investment,2023-05-13,90
sugarcane,7479.59,Harvest,2023-10-08,12
plough,8977.9,Harvest,2022-09-05,12
cows,5835.6,Investment,2022-03-03,87
turkey,2462.25,Investment,2022-11-26,51
buffalo,2608.14,Harvest,2022-03-16,10
buffalo,3670.3,Harvest,2023-11-09,69
wheat,8838.65,Investment,2022-06-24,86
buffalo,3428.86,Investment,2022-03-19,52
seed drill,6747.16,Investment,2022-06-25,65
sugarcane,5980.25,Harvest,2022-06-11,12
horse,1944.15,Investment,2022-07-13,10
fertilizer spreader,9748.8,Investment,2024-03-16,25
poultry,9206.01,Harvest,2022-03-17,30
wheat,1224.16,Harvest,2024-05-08,70
plough,9142.97,Harvest,2023-02-13,96
rubber,5497.46,Investment,2023-05-23,94
vegetable,3176.0,Investment,2023-03-23,26
horse,8171.09,Investment,2022-03-08,85
vegetable,1378.65,Investment,2022-08-23,78
plough,2293.26,Harvest,2022-09-27,21
pulses,1798.5,Harvest,2024-04-01,23
rice,1894.77,Investment,2022-12-26,68
groundnut,5418.67,Investment,2024-05-29,45
sprayer,3409.46,Investment,2022-06-14,48
sugarcane,5779.6,Harvest,2022-05-21,82
sprayer,7498.52,Harvest,2024-06-11,14
sugarcane,4027.42,Harvest,2024-02-01,75
hen,3910.84,Harvest,2022-07-02,98
irrigation system,6487.47,Harvest,2022-12-29,98
harvester,8117.66,Investment,2023-08-18,57
fruit,8546.99,Harvest,2023-06-03,15
goat,5345.13,Investment,2023-08-14,100
pulses,2060.4,Harvest,2022-07-02,48
plough,9155.96,Harvest,2022-08-27,55
goat,5607.73,Investment,2022-07-18,15
pulses,2662.99,Harvest,2023-11-28,57
harvester,6836.07,Harvest,2024-03-23,83
cow,795.17,Harvest,2024-01-18,98
rice,6317.86,Investment,2022-01-24,71
irrigation system,7863.36,Investment,2022-05-15,40
hen,6685.38,Investment,2024-01-23,90
tea,6345.83,Investment,2023-05-06,100
vegetable,8544.89,Harvest,2022-10-11,23
pig,4435.48,Investment,2023-08-08,53
goats,8024.97,Investment,2023-07-16,28
buffalo,7999.83,Harvest,2024-01-14,3
vegetable,6320.41,Investment,2024-03-09,54
poultry,7076.76,Investment,2022-05-28,49
fruit,377.6,Harvest,2023-02-21,29
pig,9461.09,Harvest,2023-12-12,59
cow,4625.01,Investment,2023-04-18,97
irrigation system,7107.56,Harvest,2022-09-13,78
sprayer,3686.81,Harvest,2022-08-04,45
harvester,6494.19,Harvest,2023-01-23,67
irrigation system,8995.21,Investment,2023-07-14,51
goat,6057.89,Investment,2022-11-21,35
sugarcane,1527.33,Harvest,2022-07-15,90
tea,4115.25,Harvest,2022-08-18,42
irrigation system,6208.36,Investment,2022-04-17,76
groundnut,1314.52,Investment,2023-10-04,11
sheep,2623.33,Investment,2022-04-17,48
poultry,4425.72,Harvest,2022-07-11,4
rice,7984.21,Harvest,2024-06-18,20
harvester,5343.71,Investment,2022-10-20,4
rubber,9590.48,Investment,2022-03-15,66
wheat,6416.09,Investment,2024-01-09,17
groundnut,2466.37,Investment,2023-07-14,1
rice,7973.4,Harvest,2024-03-09,33
coffee,2168.7,Harvest,2022-07-12,33
sugarcane,9757.83,Investment,2024-04-13,33
rubber,7700.79,Investment,2023-01-08,31
sheep,4056.3,Investment,2023-11-29,56
buffalo,410.72,Harvest,2023-05-06,22
fish,7746.92,Harvest,2022-07-17,95
sheep,1643.22,Harvest,2022-06-28,13
maize,7166.46,Investment,2022-06-12,67
millets,8451.75,Harvest,2023-01-10,88
seed drill,4013.47,Investment,2022-05-28,99
rubber,6472.18,Harvest,2024-02-10,32
sheep,4276.92,Investment,2024-02-18,93
coconut,7085.78,Investment,2022-04-04,58
sheep,8122.35,Investment,2023-01-31,47
tea,7894.83,Harvest,2022-12-27,91
fish,4559.57,Investment,2024-01-26,93
buffalo,6297.97,Harvest,2023-02-25,41
wheat,8083.63,Investment,2022-03-04,85
groundnut,1634.66,Investment,2023-07-21,68
cotton,1560.3,Investment,2024-04-22,25
goats,4458.09,Harvest,2022-10-17,78
horse,4335.26,Investment,2023-03-06,1
rubber,2769.26,Harvest,2023-01-04,67
coconut,9859.74,Investment,2022-11-13,12
wheat,5955.82,Investment,2022-12-28,14
coconut,9586.07,Harvest,2024-02-10,98
cows,9225.06,Harvest,2022-01-21,60
fertilizer spreader,6665.33,Investment,2023-04-04,27
sugarcane,6753.59,Investment,2023-08-15,62
millets,3244.19,Investment,2022-10-25,80
tractor,7904.85,Harvest,2022-09-04,94
turkey,1393.75,Investment,2024-04-06,97
sugarcane,3926.53,Investment,2022-08-07,38
maize,8139.84,Investment,2023-02-16,5
hen,2867.26,Harvest,2023-03-17,21
poultry,7221.72,Harvest,2022-12-27,42
seed drill,3796.03,Investment,2022-10-12,51
irrigation system,8985.84,Harvest,2023-06-23,57
pulses,6404.13,Investment,2024-03-30,81
fruit,1703.93,Harvest,2022-09-22,5
poultry,9640.24,Investment,2023-05-20,5
fish,3358.74,Harvest,2023-08-11,92
cows,604.16,Harvest,2023-03-22,60
poultry,3604.4,Investment,2023-10-30,84
sprayer,4645.57,Investment,2023-09-02,48
fruit,7696.87,Harvest,2023-08-10,60
cows,2312.17,Investment,2023-11-03,61
fruit,424.33,Harvest,2023-08-07,69
cows,5402.73,Investment,2022-07-08,45
cows,9779.06,Investment,2022-06-16,55
goats,6222.71,Investment,2023-11-12,36
horse,1929.05,Investment,2024-03-03,6
rice,1889.18,Harvest,2023-01-24,58
tractor,2584.46,Investment,2022-04-13,89
sugarcane,2594.22,Investment,2023-01-22,74
poultry,4473.21,Harvest,2023-08-02,30
fish,4088.57,Harvest,2023-07-23,96
coffee,1286.64,Investment,2023-10-03,78
coffee,5366.21,Harvest,2022-12-25,35
cow,7818.34,Investment,2024-06-19,28
fertilizer spreader,6341.82,Harvest,2022-12-05,56
sprayer,289.48,Investment,2023-11-10,29
rubber,8897.73,Investment,2024-05-26,79
duck,3641.14,Harvest,2023-11-21,31
plough,3554.06,Investment,2022-01-22,68
tea,6685.3,Harvest,2023-02-09,56
buffalo,9998.6,Investment,2023-04-25,83
pulses,9192.38,Harvest,2022-09-12,24
rice,2311.83,Harvest,2022-05-01,71
fertilizer spreader,5980.89,Harvest,2023-04-11,87
cotton,5834.37,Investment,2022-09-10,30
tea,1631.3,Harvest,2022-02-06,69
vegetable,3197.75,Harvest,2022-07-30,99
turkey,6842.45,Harvest,2022-12-20,70
goats,3038.59,Investment,2023-03-16,39
millets,2824.4,Investment,2023-08-07,81
buffalo,2604.5,Investment,2022-02-27,65
wheat,7336.25,Investment,2023-08-30,64
hen,1975.03,Investment,2024-04-28,37
sugarcane,4446.64,Investment,2022-12-09,12
pig,7725.06,Harvest,2022-07-17,66
buffalo,1857.12,Investment,2022-03-08,16
goat,8755.7,Investment,2023-11-28,9
seed drill,9943.82,Harvest,2023-03-12,96
harvester,1280.52,Harvest,2023-10-26,44
poultry,1037.43,Investment,2023-10-08,24
hen,1370.93,Harvest,2023-03-06,33
cotton,3023.89,Harvest,2022-02-09,17
wheat,1871.11,Investment,2023-04-07,17
fish,5598.88,Investment,2022-10-01,1
wheat,7418.2,Investment,2022-12-23,97
cow,7932.1,Harvest,2024-02-22,75
maize,1365.77,Investment,2022-01-28,7
maize,2767.53,Investment,2024-03-15,74
vegetable,1593.87,Harvest,2022-11-29,88
fertilizer spreader,7680.93,Harvest,2022-03-25,60
wheat,1214.81,Investment,2023-09-05,56
fertilizer spreader,462.42,Harvest,2023-09-24,64
cotton,3115.71,Harvest,2023-04-07,39
cotton,1698.07,Investment,2023-06-01,27
vegetable,945.09,Harvest,2023-03-20,71
pulses,6055.95,Harvest,2024-02-27,8
groundnut,7485.42,Investment,2022-01-31,92
buffalo,4353.34,Harvest,2024-05-01,10
cows,6524.16,Harvest,2024-06-16,61
fruit,2467.66,Harvest,2022-08-21,21
tea,8883.7,Harvest,2023-12-27,67
plough,7591.23,Investment,2023-12-20,45
horse,5061.96,Harvest,2022-03-08,91
maize,7919.61,Investment,2022-06-12,82
seed drill,3862.05,Investment,2024-03-13,47
sprayer,3437.89,Investment,2022-11-18,82
fruit,3371.51,Investment,2023-12-16,32
goats,5212.71,Investment,2022-05-24,51
plough,3414.8,Investment,2022-10-10,4
goat,994.78,Harvest,2023-07-09,53
wheat,3852.86,Harvest,2023-05-04,47
cow,2477.02,Investment,2023-02-22,67
duck,5717.63,Investment,2024-01-26,86
sprayer,6634.68,Harvest,2023-07-17,80
maize,8358.45,Investment,2024-02-15,13
pulses,7555.45,Harvest,2023-01-04,41
fruit,8783.87,Harvest,2022-02-06,27
rubber,5568.64,Investment,2022-08-18,25
plough,8291.17,Harvest,2022-08-25,47
sprayer,2828.24,Investment,2024-03-05,56
coconut,5179.6,Investment,2023-04-06,70
tractor,1855.95,Harvest,2024-02-20,32
duck,8473.76,Harvest,2024-06-14,60
fertilizer spreader,9079.69,Harvest,2024-04-09,25
vegetable,6159.48,Investment,2022-03-09,8
irrigation system,636.4,Harvest,2024-03-31,42
cotton,469.31,Investment,2023-03-15,40
wheat,3610.16,Investment,2022-04-16,31
tractor,9662.27,Harvest,2023-12-08,17
duck,4313.98,Harvest,2024-03-31,76
turkey,4818.08,Harvest,2024-06-17,2
coffee,6616.35,Harvest,2022-08-10,31
fertilizer spreader,7230.67,Harvest,2022-07-18,98
rice,2503.05,Investment,2022-07-13,80
hen,6094.53,Investment,2022-01-26,49
goats,9668.28,Harvest,2023-05-30,3
cow,2151.66,Harvest,2024-06-04,40
groundnut,1803.31,Harvest,2023-08-28,43
cow,8735.36,Investment,2022-07-09,90
groundnut,198.93,Harvest,2023-06-09,47
coffee,9963.38,Investment,2023-07-08,31
tea,2731.21,Investment,2022-10-28,64
irrigation system,1707.36,Harvest,2024-02-22,94
sugarcane,5553.9,Investment,2023-04-03,23
millets,6007.79,Harvest,2022-02-05,15
poultry,6931.05,Harvest,2022-05-05,26
goats,1672.2,Investment,2023-10-24,49
fertilizer spreader,9670.15,Harvest,2023-01-11,11
poultry,9611.51,Harvest,2023-02-27,46
horse,8097.72,Harvest,2024-01-02,87
seed drill,3607.54,Harvest,2023-12-26,82
cow,1996.91,Harvest,2024-02-18,73
seed drill,4726.01,Investment,2023-02-26,78
buffalo,1788.86,Harvest,2024-02-10,20
buffalo,5571.43,Harvest,2024-06-02,17
rice,4673.12,Harvest,2023-01-10,74
turkey,7790.62,Investment,2023-03-30,95
fruit,716.18,Investment,2022-09-25,56
fruit,1518.95,Harvest,2022-05-31,90
pig,2957.35,Harvest,2022-05-29,100
turkey,3045.45,Harvest,2022-07-29,42
buffalo,3445.86,Harvest,2024-04-08,9
coffee,2603.3,Harvest,2023-01-15,61
rubber,3267.8,Investment,2022-06-10,38
irrigation system,1488.12,Harvest,2022-01-03,81
fruit,1499.79,Harvest,2024-06-09,82
vegetable,2326.35,Investment,2022-10-09,50
sprayer,4030.58,Investment,2022-07-20,99
duck,7140.09,Harvest,2022-09-18,50
coffee,3592.14,Harvest,2023-01-21,76
rubber,7671.82,Harvest,2022-10-27,60
pig,6341.83,Investment,2023-09-04,58
fertilizer spreader,4974.16,Harvest,2022-08-25,66
sugarcane,9742.37,Harvest,2022-08-29,60
pulses,6090.55,Harvest,2023-04-25,92
groundnut,7788.27,Investment,2024-01-06,22
maize,8869.23,Harvest,2022-06-21,14
vegetable,213.78,Investment,2023-06-23,63
harvester,115.43,Harvest,2022-12-21,10
cow,7428.5,Investment,2022-05-16,76
fruit,8159.3,Harvest,2023-07-28,29
sprayer,8144.24,Harvest,2022-01-30,29
fruit,2848.63,Harvest,2024-06-16,47
sugarcane,1046.45,Harvest,2023-08-27,100
fertilizer spreader,9786.87,Investment,2023-01-20,21
millets,7576.14,Harvest,2022-12-17,26
fertilizer spreader,7679.52,Investment,2023-06-10,14
cow,6088.95,Investment,2024-06-06,40
fertilizer spreader,9669.92,Harvest,2022-04-17,31
fish,1574.15,Investment,2023-03-05,95
sugarcane,5918.81,Harvest,2023-04-08,19
tea,5472.44,Investment,2024-04-01,91
horse,6420.05,Investment,2023-12-21,21
sugarcane,7066.4,Investment,2022-06-10,67
cotton,7735.0,Harvest,2022-10-01,48
maize,7235.96,Harvest,2023-04-23,22
tractor,3725.2,Harvest,2023-06-16,19
pulses,3804.49,Investment,2024-06-09,22
millets,4063.92,Harvest,2022-07-10,77
fruit,849.55,Harvest,2022-03-21,53
plough,3819.86,Investment,2023-12-27,37
buffalo,580.81,Harvest,2022-01-29,79
sheep,5948.4,Harvest,2024-01-25,5
rubber,225.64,Harvest,2023-05-08,11
goats,3474.09,Investment,2024-02-24,21
hen,3864.31,Harvest,2023-10-27,71
harvester,5815.35,Investment,2022-08-10,28
fish,2822.81,Investment,2024-02-11,32
tractor,7713.63,Harvest,2022-10-20,88
poultry,3663.35,Investment,2022-10-01,100
cotton,5711.02,Investment,2022-04-22,7
rice,1870.2,Investment,2022-08-09,93
groundnut,437.28,Investment,2024-01-14,66
sprayer,6053.47,Investment,2024-03-16,64
sugarcane,8410.07,Investment,2023-08-01,38
goats,8221.53,Investment,2022-09-12,55
tea,5545.7,Harvest,2023-11-25,73
vegetable,3394.51,Investment,2022-05-31,67
irrigation system,1615.3,Investment,2023-08-29,99
poultry,159.7,Investment,2022-07-12,81
goat,6617.56,Investment,2024-01-11,16
maize,7514.16,Investment,2022-03-26,30
cotton,7735.16,Investment,2024-04-05,38
hen,8761.07,Investment,2024-03-01,32
tea,9376.43,Harvest,2024-04-06,91
tractor,3000.11,Investment,2022-03-05,96
groundnut,3017.62,Harvest,2024-06-18,77
goats,3704.63,Investment,2024-05-08,60
horse,8077.52,Investment,2023-03-13,3
seed drill,7791.19,Harvest,2024-03-01,37
millets,5308.03,Investment,2023-09-24,75
duck,9665.17,Harvest,2024-02-16,65
fruit,1286.45,Investment,2022-07-03,5
fertilizer spreader,7796.92,Harvest,2023-11-11,38
poultry,8364.9,Investment,2024-01-09,89
poultry,5029.64,Investment,2022-05-09,89
fruit,7786.6,Investment,2022-10-31,16
cotton,9988.24,Investment,2024-01-30,11
tea,9388.54,Investment,2023-04-04,5
pulses,4868.58,Investment,2022-08-29,58
vegetable,334.62,Harvest,2023-12-27,85
groundnut,6315.05,Investment,2022-09-14,92
pulses,6104.96,Harvest,2023-08-02,96
cow,6559.7,Investment,2022-09-15,58
coffee,5304.01,Harvest,2022-12-25,1
rice,9974.29,Investment,2023-10-20,46
rubber,595.59,Investment,2022-03-05,25
tractor,4468.23,Harvest,2023-02-25,94
harvester,1133.83,Harvest,2024-03-27,31
rubber,3806.99,Harvest,2022-07-09,13
maize,7328.9,Investment,2022-07-24,68
goat,312.5,Harvest,2023-10-21,64
coconut,7327.44,Harvest,2023-09-21,81
rice,8548.96,Investment,2022-05-28,12
cow,3411.43,Harvest,2022-01-17,79
fish,3155.75,Harvest,2024-02-15,55
rubber,4975.56,Investment,2023-01-11,26
duck,6844.11,Investment,2023-09-28,66
millets,9712.27,Harvest,2023-07-03,10
rubber,3222.46,Investment,2022-03-25,5
cotton,9106.09,Investment,2024-02-26,6
buffalo,8133.54,Harvest,2022-08-18,78
cotton,2047.62,Harvest,2024-04-01,27
horse,9597.09,Investment,2024-06-15,3
groundnut,3507.16,Harvest,2022-11-15,14
sugarcane,1676.19,Harvest,2022-07-07,57
groundnut,791.03,Harvest,2023-08-08,79
rice,1413.19,Investment,2022-01-07,100
sugarcane,5829.63,Harvest,2022-10-04,32
fruit,2675.68,Investment,2023-03-07,60
irrigation system,4271.46,Investment,2022-12-18,93
poultry,3418.53,Investment,2023-07-27,52
tea,6268.92,Harvest,2023-12-07,44
coffee,7973.06,Investment,2023-07-18,17
vegetable,3945.25,Investment,2022-06-01,81
hen,923.87,Harvest,2023-10-11,61
horse,151.5,Investment,2022-04-07,71
sprayer,968.7,Investment,2023-09-24,23
rubber,9376.07,Harvest,2023-08-01,33
duck,7515.88,Harvest,2023-07-12,69
cow,5490.36,Harvest,2023-03-06,19
cotton,8894.17,Investment,2022-10-04,12
fruit,2075.92,Harvest,2023-05-26,14
sprayer,5073.09,Investment,2022-10-07,25
hen,4322.08,Harvest,2022-08-06,68
buffalo,1593.25,Harvest,2022-10-21,15
horse,1843.4,Harvest,2023-11-30,93
sprayer,5363.36,Harvest,2023-08-06,36
sugarcane,2458.28,Investment,2024-04-18,82
pig,2407.62,Investment,2022-05-15,43
cotton,6323.21,Harvest,2023-02-17,44
rubber,6191.91,Harvest,2022-05-08,93
fertilizer spreader,9773.6,Investment,2022-10-06,56
sprayer,5229.22,Investment,2023-11-05,65
buffalo,5465.79,Harvest,2023-12-06,25
millets,8110.88,Harvest,2023-01-11,76
turkey,8088.16,Harvest,2023-08-26,90
vegetable,482.45,Investment,2024-03-15,18
horse,938.0,Investment,2023-11-25,82
rice,7851.07,Investment,2024-04-23,64
goat,660.67,Investment,2022-11-26,25
pulses,8839.21,Harvest,2023-03-15,75
millets,8311.53,Harvest,2023-03-06,63
maize,635.74,Investment,2023-09-16,82
groundnut,5608.28,Harvest,2023-08-20,9
sheep,8038.59,Investment,2024-01-27,31
millets,9956.22,Investment,2022-08-14,70
pig,2665.16,Harvest,2022-01-13,25
coffee,7704.34,Harvest,2022-09-02,34
goats,8789.94,Investment,2023-08-21,23
goat,6579.33,Investment,2022-10-01,67
sprayer,747.72,Harvest,2023-12-17,98
wheat,6421.03,Investment,2023-05-09,64
seed drill,875.53,Investment,2022-07-05,15
plough,8658.07,Investment,2022-07-12,22
rubber,1679.49,Investment,2022-09-16,25
vegetable,9086.63,Investment,2024-01-23,25
goat,1404.59,Investment,2022-12-17,3
pulses,1136.02,Harvest,2024-04-28,10
rubber,240.37,Investment,2023-09-29,22
fish,2489.57,Harvest,2024-02-08,14
fertilizer spreader,5721.0,Harvest,2022-06-07,80
sheep,9387.28,Investment,2023-09-06,8
pig,9911.76,Harvest,2022-08-17,93
cow,8283.32,Investment,2024-03-18,48
seed drill,2637.64,Investment,2022-11-14,65
cotton,8394.02,Investment,2024-06-18,4
goats,4613.54,Harvest,2023-01-08,95
vegetable,1941.23,Harvest,2022-10-10,29
maize,6252.88,Harvest,2023-02-07,1
sugarcane,3427.85,Harvest,2024-02-25,12
goat,1395.83,Investment,2023-03-04,52
maize,2805.64,Harvest,2023-04-15,91
seed drill,9616.45,Investment,2023-08-08,93
maize,6417.85,Harvest,2022-12-24,27
fruit,9716.9,Harvest,2022-01-14,63
sheep,5404.83,Investment,2022-05-18,3
fruit,4174.83,Investment,2024-06-13,35
tractor,3952.99,Investment,2023-02-19,58
coconut,6443.46,Harvest,2023-04-26,77
rubber,6922.11,Harvest,2022-03-04,92
fertilizer spreader,6992.17,Harvest,2022-05-20,67
sheep,8554.79,Harvest,2023-05-09,27
tractor,5515.74,Investment,2022-09-11,31
wheat,3964.35,Harvest,2022-09-24,62
plough,5067.23,Investment,2022-02-01,19
coconut,1726.66,Harvest,2022-08-24,70
goats,4762.82,Investment,2022-06-05,12
horse,5957.17,Investment,2022-12-01,40
fruit,5485.84,Harvest,2022-03-28,28
maize,1499.88,Investment,2022-08-05,35
cotton,1693.98,Investment,2024-04-15,25
fruit,3826.5,Investment,2024-01-18,79
turkey,8480.79,Investment,2023-07-15,64
horse,6942.96,Investment,2023-11-30,58
fertilizer spreader,4133.8,Harvest,2022-03-14,9
cotton,5897.27,Investment,2024-05-07,47
maize,9109.42,Harvest,2024-04-21,45
coffee,7241.78,Harvest,2022-01-06,77
hen,2285.17,Investment,2024-01-25,64
wheat,4515.74,Harvest,2022-03-08,56
goats,2581.83,Harvest,2022-07-10,50
wheat,4495.63,Harvest,2023-04-13,95
cotton,701.21,Investment,2024-04-25,43
sheep,6756.96,Harvest,2022-06-18,87
poultry,2832.44,Harvest,2024-03-17,51
